"ano";"COD_DANE_DPTO_D";"DEPARTAMENTO_D";"COD_DANE_MUNIC_D";"MUNICIPIO_D";"quinquenio";"clase";"sexo";"poblacion"
2010;"08";"ATLÁNTICO";"08832";"TUBARÁ";"50-54";"Cabecera Municipal";"mujeres";199
2010;"08";"ATLÁNTICO";"08832";"TUBARÁ";"50-54";"Centros Poblados y Rural Disperso";"hombres";189
2010;"08";"ATLÁNTICO";"08832";"TUBARÁ";"50-54";"Centros Poblados y Rural Disperso";"mujeres";167
2010;"08";"ATLÁNTICO";"08832";"TUBARÁ";"55-59";"Cabecera Municipal";"hombres";155
2010;"08";"ATLÁNTICO";"08832";"TUBARÁ";"55-59";"Cabecera Municipal";"mujeres";170
2010;"08";"ATLÁNTICO";"08832";"TUBARÁ";"55-59";"Centros Poblados y Rural Disperso";"hombres";151
2010;"08";"ATLÁNTICO";"08832";"TUBARÁ";"55-59";"Centros Poblados y Rural Disperso";"mujeres";126
2010;"08";"ATLÁNTICO";"08832";"TUBARÁ";"60-64";"Cabecera Municipal";"hombres";127
2010;"08";"ATLÁNTICO";"08832";"TUBARÁ";"60-64";"Cabecera Municipal";"mujeres";136
2010;"08";"ATLÁNTICO";"08832";"TUBARÁ";"60-64";"Centros Poblados y Rural Disperso";"hombres";116
2010;"08";"ATLÁNTICO";"08832";"TUBARÁ";"60-64";"Centros Poblados y Rural Disperso";"mujeres";82
2010;"08";"ATLÁNTICO";"08832";"TUBARÁ";"65-69";"Cabecera Municipal";"hombres";100
2010;"08";"ATLÁNTICO";"08832";"TUBARÁ";"65-69";"Cabecera Municipal";"mujeres";96
2010;"08";"ATLÁNTICO";"08832";"TUBARÁ";"65-69";"Centros Poblados y Rural Disperso";"hombres";89
2010;"08";"ATLÁNTICO";"08832";"TUBARÁ";"65-69";"Centros Poblados y Rural Disperso";"mujeres";59
2010;"08";"ATLÁNTICO";"08832";"TUBARÁ";"70-74";"Cabecera Municipal";"hombres";74
2010;"08";"ATLÁNTICO";"08832";"TUBARÁ";"70-74";"Cabecera Municipal";"mujeres";65
2010;"08";"ATLÁNTICO";"08832";"TUBARÁ";"70-74";"Centros Poblados y Rural Disperso";"hombres";65
2010;"08";"ATLÁNTICO";"08832";"TUBARÁ";"70-74";"Centros Poblados y Rural Disperso";"mujeres";47
2010;"08";"ATLÁNTICO";"08832";"TUBARÁ";"75-79";"Cabecera Municipal";"hombres";60
2010;"08";"ATLÁNTICO";"08832";"TUBARÁ";"75-79";"Cabecera Municipal";"mujeres";51
2010;"08";"ATLÁNTICO";"08832";"TUBARÁ";"75-79";"Centros Poblados y Rural Disperso";"hombres";51
2010;"08";"ATLÁNTICO";"08832";"TUBARÁ";"75-79";"Centros Poblados y Rural Disperso";"mujeres";37
2010;"08";"ATLÁNTICO";"08832";"TUBARÁ";"80+";"Cabecera Municipal";"hombres";84
2010;"08";"ATLÁNTICO";"08832";"TUBARÁ";"80+";"Cabecera Municipal";"mujeres";84
2010;"08";"ATLÁNTICO";"08832";"TUBARÁ";"80+";"Centros Poblados y Rural Disperso";"hombres";63
2010;"08";"ATLÁNTICO";"08832";"TUBARÁ";"80+";"Centros Poblados y Rural Disperso";"mujeres";56
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"0-4";"Cabecera Municipal";"hombres";501
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"0-4";"Cabecera Municipal";"mujeres";471
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"0-4";"Centros Poblados y Rural Disperso";"hombres";41
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"0-4";"Centros Poblados y Rural Disperso";"mujeres";42
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"10-14";"Cabecera Municipal";"hombres";481
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"10-14";"Cabecera Municipal";"mujeres";448
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"10-14";"Centros Poblados y Rural Disperso";"hombres";30
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"10-14";"Centros Poblados y Rural Disperso";"mujeres";33
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"15-19";"Cabecera Municipal";"hombres";475
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"15-19";"Cabecera Municipal";"mujeres";434
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"15-19";"Centros Poblados y Rural Disperso";"hombres";30
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"15-19";"Centros Poblados y Rural Disperso";"mujeres";23
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"20-24";"Cabecera Municipal";"hombres";452
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"20-24";"Cabecera Municipal";"mujeres";413
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"20-24";"Centros Poblados y Rural Disperso";"hombres";30
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"20-24";"Centros Poblados y Rural Disperso";"mujeres";20
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"25-29";"Cabecera Municipal";"hombres";423
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"25-29";"Cabecera Municipal";"mujeres";390
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"25-29";"Centros Poblados y Rural Disperso";"hombres";27
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"25-29";"Centros Poblados y Rural Disperso";"mujeres";25
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"30-34";"Cabecera Municipal";"hombres";366
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"30-34";"Cabecera Municipal";"mujeres";354
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"30-34";"Centros Poblados y Rural Disperso";"hombres";24
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"30-34";"Centros Poblados y Rural Disperso";"mujeres";23
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"35-39";"Cabecera Municipal";"hombres";317
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"35-39";"Cabecera Municipal";"mujeres";314
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"35-39";"Centros Poblados y Rural Disperso";"hombres";26
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"35-39";"Centros Poblados y Rural Disperso";"mujeres";20
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"40-44";"Cabecera Municipal";"hombres";305
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"40-44";"Cabecera Municipal";"mujeres";301
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"40-44";"Centros Poblados y Rural Disperso";"hombres";33
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"40-44";"Centros Poblados y Rural Disperso";"mujeres";20
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"45-49";"Cabecera Municipal";"hombres";289
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"45-49";"Cabecera Municipal";"mujeres";276
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"45-49";"Centros Poblados y Rural Disperso";"hombres";34
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"45-49";"Centros Poblados y Rural Disperso";"mujeres";16
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"5-9";"Cabecera Municipal";"hombres";494
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"5-9";"Cabecera Municipal";"mujeres";461
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"5-9";"Centros Poblados y Rural Disperso";"hombres";37
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"5-9";"Centros Poblados y Rural Disperso";"mujeres";37
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"50-54";"Cabecera Municipal";"hombres";242
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"50-54";"Cabecera Municipal";"mujeres";236
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"50-54";"Centros Poblados y Rural Disperso";"hombres";24
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"50-54";"Centros Poblados y Rural Disperso";"mujeres";15
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"55-59";"Cabecera Municipal";"hombres";187
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"55-59";"Cabecera Municipal";"mujeres";196
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"55-59";"Centros Poblados y Rural Disperso";"hombres";19
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"55-59";"Centros Poblados y Rural Disperso";"mujeres";11
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"60-64";"Cabecera Municipal";"hombres";149
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"60-64";"Cabecera Municipal";"mujeres";163
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"60-64";"Centros Poblados y Rural Disperso";"hombres";15
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"60-64";"Centros Poblados y Rural Disperso";"mujeres";9
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"65-69";"Cabecera Municipal";"hombres";118
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"65-69";"Cabecera Municipal";"mujeres";127
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"65-69";"Centros Poblados y Rural Disperso";"hombres";15
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"65-69";"Centros Poblados y Rural Disperso";"mujeres";6
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"70-74";"Cabecera Municipal";"hombres";90
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"70-74";"Cabecera Municipal";"mujeres";91
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"70-74";"Centros Poblados y Rural Disperso";"hombres";14
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"70-74";"Centros Poblados y Rural Disperso";"mujeres";5
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"75-79";"Cabecera Municipal";"hombres";64
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"75-79";"Cabecera Municipal";"mujeres";63
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"75-79";"Centros Poblados y Rural Disperso";"hombres";8
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"75-79";"Centros Poblados y Rural Disperso";"mujeres";1
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"80+";"Cabecera Municipal";"hombres";124
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"80+";"Cabecera Municipal";"mujeres";97
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"80+";"Centros Poblados y Rural Disperso";"hombres";4
2010;"08";"ATLÁNTICO";"08849";"USIACURÍ";"80+";"Centros Poblados y Rural Disperso";"mujeres";0
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"0-4";"Cabecera Municipal";"hombres";48383
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"0-4";"Cabecera Municipal";"mujeres";47337
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"0-4";"Centros Poblados y Rural Disperso";"hombres";80
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"0-4";"Centros Poblados y Rural Disperso";"mujeres";80
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"10-14";"Cabecera Municipal";"hombres";50799
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"10-14";"Cabecera Municipal";"mujeres";49783
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"10-14";"Centros Poblados y Rural Disperso";"hombres";74
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"10-14";"Centros Poblados y Rural Disperso";"mujeres";67
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"15-19";"Cabecera Municipal";"hombres";50354
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"15-19";"Cabecera Municipal";"mujeres";50295
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"15-19";"Centros Poblados y Rural Disperso";"hombres";69
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"15-19";"Centros Poblados y Rural Disperso";"mujeres";66
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"20-24";"Cabecera Municipal";"hombres";49247
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"20-24";"Cabecera Municipal";"mujeres";51126
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"20-24";"Centros Poblados y Rural Disperso";"hombres";70
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"20-24";"Centros Poblados y Rural Disperso";"mujeres";70
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"25-29";"Cabecera Municipal";"hombres";45763
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"25-29";"Cabecera Municipal";"mujeres";48726
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"25-29";"Centros Poblados y Rural Disperso";"hombres";69
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"25-29";"Centros Poblados y Rural Disperso";"mujeres";70
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"30-34";"Cabecera Municipal";"hombres";40314
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"30-34";"Cabecera Municipal";"mujeres";44420
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"30-34";"Centros Poblados y Rural Disperso";"hombres";58
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"30-34";"Centros Poblados y Rural Disperso";"mujeres";58
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"35-39";"Cabecera Municipal";"hombres";34755
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"35-39";"Cabecera Municipal";"mujeres";39649
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"35-39";"Centros Poblados y Rural Disperso";"hombres";47
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"35-39";"Centros Poblados y Rural Disperso";"mujeres";45
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"40-44";"Cabecera Municipal";"hombres";34007
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"40-44";"Cabecera Municipal";"mujeres";40016
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"40-44";"Centros Poblados y Rural Disperso";"hombres";48
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"40-44";"Centros Poblados y Rural Disperso";"mujeres";44
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"45-49";"Cabecera Municipal";"hombres";33044
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"45-49";"Cabecera Municipal";"mujeres";39585
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"45-49";"Centros Poblados y Rural Disperso";"hombres";49
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"45-49";"Centros Poblados y Rural Disperso";"mujeres";42
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"5-9";"Cabecera Municipal";"hombres";50388
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"5-9";"Cabecera Municipal";"mujeres";49502
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"5-9";"Centros Poblados y Rural Disperso";"hombres";80
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"5-9";"Centros Poblados y Rural Disperso";"mujeres";75
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"50-54";"Cabecera Municipal";"hombres";28684
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"50-54";"Cabecera Municipal";"mujeres";34806
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"50-54";"Centros Poblados y Rural Disperso";"hombres";37
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"50-54";"Centros Poblados y Rural Disperso";"mujeres";33
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"55-59";"Cabecera Municipal";"hombres";22589
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"55-59";"Cabecera Municipal";"mujeres";27998
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"55-59";"Centros Poblados y Rural Disperso";"hombres";29
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"55-59";"Centros Poblados y Rural Disperso";"mujeres";25
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"60-64";"Cabecera Municipal";"hombres";17239
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"60-64";"Cabecera Municipal";"mujeres";21716
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"60-64";"Centros Poblados y Rural Disperso";"hombres";18
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"60-64";"Centros Poblados y Rural Disperso";"mujeres";15
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"65-69";"Cabecera Municipal";"hombres";12424
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"65-69";"Cabecera Municipal";"mujeres";15955
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"65-69";"Centros Poblados y Rural Disperso";"hombres";12
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"65-69";"Centros Poblados y Rural Disperso";"mujeres";10
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"70-74";"Cabecera Municipal";"hombres";8693
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"70-74";"Cabecera Municipal";"mujeres";11351
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"70-74";"Centros Poblados y Rural Disperso";"hombres";10
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"70-74";"Centros Poblados y Rural Disperso";"mujeres";10
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"75-79";"Cabecera Municipal";"hombres";6066
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"75-79";"Cabecera Municipal";"mujeres";8155
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"75-79";"Centros Poblados y Rural Disperso";"hombres";6
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"75-79";"Centros Poblados y Rural Disperso";"mujeres";10
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"80+";"Cabecera Municipal";"hombres";7312
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"80+";"Cabecera Municipal";"mujeres";12446
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"80+";"Centros Poblados y Rural Disperso";"hombres";7
2011;"08";"ATLÁNTICO";"08001";"BARRANQUILLA";"80+";"Centros Poblados y Rural Disperso";"mujeres";10
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"0-4";"Cabecera Municipal";"hombres";2174
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"0-4";"Cabecera Municipal";"mujeres";2105
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"0-4";"Centros Poblados y Rural Disperso";"hombres";465
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"0-4";"Centros Poblados y Rural Disperso";"mujeres";431
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"10-14";"Cabecera Municipal";"hombres";2258
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"10-14";"Cabecera Municipal";"mujeres";2161
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"10-14";"Centros Poblados y Rural Disperso";"hombres";445
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"10-14";"Centros Poblados y Rural Disperso";"mujeres";434
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"15-19";"Cabecera Municipal";"hombres";2139
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"15-19";"Cabecera Municipal";"mujeres";2042
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"15-19";"Centros Poblados y Rural Disperso";"hombres";431
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"15-19";"Centros Poblados y Rural Disperso";"mujeres";434
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"20-24";"Cabecera Municipal";"hombres";1998
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"20-24";"Cabecera Municipal";"mujeres";1940
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"20-24";"Centros Poblados y Rural Disperso";"hombres";416
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"20-24";"Centros Poblados y Rural Disperso";"mujeres";419
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"25-29";"Cabecera Municipal";"hombres";1858
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"25-29";"Cabecera Municipal";"mujeres";1823
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"25-29";"Centros Poblados y Rural Disperso";"hombres";393
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"25-29";"Centros Poblados y Rural Disperso";"mujeres";377
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"30-34";"Cabecera Municipal";"hombres";1674
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"30-34";"Cabecera Municipal";"mujeres";1705
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"30-34";"Centros Poblados y Rural Disperso";"hombres";353
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"30-34";"Centros Poblados y Rural Disperso";"mujeres";323
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"35-39";"Cabecera Municipal";"hombres";1463
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"35-39";"Cabecera Municipal";"mujeres";1554
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"35-39";"Centros Poblados y Rural Disperso";"hombres";310
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"35-39";"Centros Poblados y Rural Disperso";"mujeres";287
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"40-44";"Cabecera Municipal";"hombres";1424
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"40-44";"Cabecera Municipal";"mujeres";1551
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"40-44";"Centros Poblados y Rural Disperso";"hombres";328
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"40-44";"Centros Poblados y Rural Disperso";"mujeres";308
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"45-49";"Cabecera Municipal";"hombres";1369
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"45-49";"Cabecera Municipal";"mujeres";1486
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"45-49";"Centros Poblados y Rural Disperso";"hombres";335
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"45-49";"Centros Poblados y Rural Disperso";"mujeres";318
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"5-9";"Cabecera Municipal";"hombres";2244
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"5-9";"Cabecera Municipal";"mujeres";2188
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"5-9";"Centros Poblados y Rural Disperso";"hombres";466
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"5-9";"Centros Poblados y Rural Disperso";"mujeres";433
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"50-54";"Cabecera Municipal";"hombres";1178
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"50-54";"Cabecera Municipal";"mujeres";1269
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"50-54";"Centros Poblados y Rural Disperso";"hombres";272
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"50-54";"Centros Poblados y Rural Disperso";"mujeres";251
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"55-59";"Cabecera Municipal";"hombres";932
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"55-59";"Cabecera Municipal";"mujeres";1013
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"55-59";"Centros Poblados y Rural Disperso";"hombres";209
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"55-59";"Centros Poblados y Rural Disperso";"mujeres";188
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"60-64";"Cabecera Municipal";"hombres";730
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"60-64";"Cabecera Municipal";"mujeres";786
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"60-64";"Centros Poblados y Rural Disperso";"hombres";148
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"60-64";"Centros Poblados y Rural Disperso";"mujeres";136
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"65-69";"Cabecera Municipal";"hombres";549
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"65-69";"Cabecera Municipal";"mujeres";582
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"65-69";"Centros Poblados y Rural Disperso";"hombres";119
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"65-69";"Centros Poblados y Rural Disperso";"mujeres";105
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"70-74";"Cabecera Municipal";"hombres";394
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"70-74";"Cabecera Municipal";"mujeres";413
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"70-74";"Centros Poblados y Rural Disperso";"hombres";89
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"70-74";"Centros Poblados y Rural Disperso";"mujeres";73
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"75-79";"Cabecera Municipal";"hombres";285
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"75-79";"Cabecera Municipal";"mujeres";297
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"75-79";"Centros Poblados y Rural Disperso";"hombres";65
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"75-79";"Centros Poblados y Rural Disperso";"mujeres";56
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"80+";"Cabecera Municipal";"hombres";369
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"80+";"Cabecera Municipal";"mujeres";428
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"80+";"Centros Poblados y Rural Disperso";"hombres";98
2011;"08";"ATLÁNTICO";"08078";"BARANOA";"80+";"Centros Poblados y Rural Disperso";"mujeres";104
2011;"08";"ATLÁNTICO";"08137";"CAMPO DE LA CRUZ";"0-4";"Cabecera Municipal";"hombres";1062
2011;"08";"ATLÁNTICO";"08137";"CAMPO DE LA CRUZ";"0-4";"Cabecera Municipal";"mujeres";1045
2011;"08";"ATLÁNTICO";"08137";"CAMPO DE LA CRUZ";"0-4";"Centros Poblados y Rural Disperso";"hombres";169
2011;"08";"ATLÁNTICO";"08137";"CAMPO DE LA CRUZ";"0-4";"Centros Poblados y Rural Disperso";"mujeres";152
2011;"08";"ATLÁNTICO";"08137";"CAMPO DE LA CRUZ";"10-14";"Cabecera Municipal";"hombres";1226
2011;"08";"ATLÁNTICO";"08137";"CAMPO DE LA CRUZ";"10-14";"Cabecera Municipal";"mujeres";1158
2011;"08";"ATLÁNTICO";"08137";"CAMPO DE LA CRUZ";"10-14";"Centros Poblados y Rural Disperso";"hombres";136
2011;"08";"ATLÁNTICO";"08137";"CAMPO DE LA CRUZ";"10-14";"Centros Poblados y Rural Disperso";"mujeres";137
2011;"08";"ATLÁNTICO";"08137";"CAMPO DE LA CRUZ";"15-19";"Cabecera Municipal";"hombres";1067
2011;"08";"ATLÁNTICO";"08137";"CAMPO DE LA CRUZ";"15-19";"Cabecera Municipal";"mujeres";982
2011;"08";"ATLÁNTICO";"08137";"CAMPO DE LA CRUZ";"15-19";"Centros Poblados y Rural Disperso";"hombres";126
